id,input_title,recommended_id,recommended_title,genres,similarity_score,reason
ts283528,This Is Pop,ts78692,Rapture,documentation scifi thriller horror music,0.1499,"similar genres: documentation, music"
ts283528,This Is Pop,ts271048,Mighty Little Bheem: Kite Festival,family animation comedy,0.1371,similar description and thematic content
ts276067,Maldivas,ts301609,Love Is Blind: Brazil,reality romance,0.1203,"shares cast members: Klebber, Toledo"
ts276067,Maldivas,ts225513,Spectros,scifi,0.0865,"shares cast members: Danilo, Mesquita"
ts276067,Maldivas,tm1218547,Bruna Louise: Demolition,comedy documentation,0.0794,similar genres: comedy; shares cast members: Bruna
ts276067,Maldivas,ts188031,Pink Zone,drama romance comedy,0.076,"similar genres: comedy, drama"
ts276067,Maldivas,ts221174,Ricky Zoom,animation family,0.0747,similar description and thematic content
tm1215536,The Hall: Honoring the Greats of Stand-Up,tm69997,Richard Pryor: Live in Concert,comedy documentation,0.2373,"similar genres: comedy, documentation; shares cast members: Pryor, Richard"
tm1215536,The Hall: Honoring the Greats of Stand-Up,ts42260,Chelsea Does,documentation,0.2321,"similar genres: documentation; shares cast members: Chelsea, Handler"
tm1215536,The Hall: Honoring the Greats of Stand-Up,tm155507,Chelsea Handler: Uganda Be Kidding Me Live,comedy,0.227,"similar genres: comedy; shares cast members: Chelsea, Handler"
tm1215536,The Hall: Honoring the Greats of Stand-Up,tm830833,"Hello, Privilege. It's Me, Chelsea",documentation,0.2236,"similar genres: documentation; shares cast members: Chelsea, Handler"
tm1215536,The Hall: Honoring the Greats of Stand-Up,ts56038,Dave Chappelle,comedy documentation,0.222,"similar genres: comedy, documentation; shares cast members: Chappelle, Dave"
ts320335,Summer Heat,tm832903,Airplane Mode,comedy drama romance,0.1194,"similar genres: drama, romance; shares cast members: André, Frambach, Luiz"
ts320335,Summer Heat,tm823350,Luccas Neto in: Summer Camp,comedy,0.0929,"shares cast members: Giovanna, Rodrigues"
ts320335,Summer Heat,tm884581,Rich in Love,comedy romance music,0.0864,"similar genres: romance; shares cast members: Giovanna, Lancellotti, Rodrigues"
ts320335,Summer Heat,tm855232,Luccas Neto in: The End of Christmas,,0.0825,shares cast members: Giovanna
ts320335,Summer Heat,ts253288,Felipe Esparza: Bad Decisions,comedy,0.0813,shares cast members: Felipe
ts286632,Why Are You Like This?,ts328541,The Puppet Master: Hunting the Ultimate Conman,documentation crime,0.0998,similar description and thematic content
ts286632,Why Are You Like This?,tm456667,Black,action,0.0987,similar description and thematic content
ts286632,Why Are You Like This?,ts89069,LEGO Friends: Girls on a Mission,animation,0.0927,similar description and thematic content
ts286632,Why Are You Like This?,ts53545,Santa Clarita Diet,comedy horror,0.0909,similar genres: comedy
ts286632,Why Are You Like This?,ts55532,LEGO Friends,animation european,0.0876,similar description and thematic content
ts320302,Neymar: The Perfect Chaos,tm443993,"Take the Ball, Pass the Ball",documentation sport european,0.134,"similar genres: documentation, sport; shares cast members: Alves, Dani, Lionel, Messi"
ts320302,Neymar: The Perfect Chaos,tm147518,City of God: 10 Years Later,documentation,0.0945,"similar genres: documentation; shares cast members: Silva, Thiago"
ts320302,Neymar: The Perfect Chaos,tm908777,Thiago Ventura: POKAS,comedy,0.0904,shares cast members: Thiago
ts320302,Neymar: The Perfect Chaos,tm997608,Hate by Dani Rovira,comedy,0.0823,shares cast members: Dani
ts320302,Neymar: The Perfect Chaos,tm823350,Luccas Neto in: Summer Camp,comedy,0.0733,shares cast members: Alves
tm833467,Hurdang,tm838022,Upstarts,drama,0.1186,"similar genres: drama; shares cast members: Priyanshu, Rajeev, Siddhartha"
tm833467,Hurdang,tm988613,Madam Chief Minister,drama,0.1182,"similar genres: drama; shares cast members: Barat, Vijay"
tm833467,Hurdang,tm106625,"LSD: Love, Sex aur Dhokha",drama comedy crime romance,0.1093,"similar genres: drama, romance; shares cast members: Amit, Bharuccha, Jha, Nushrratt"
tm833467,Hurdang,tm426994,Brij Mohan Amar Rahe!,comedy drama crime,0.1043,similar genres: drama; same director (Nikhil Nagesh Bhat)
tm833467,Hurdang,tm483511,Jai Mummy Di,comedy drama romance,0.0971,"similar genres: drama, romance; shares cast members: Bharuccha, Nushrratt, Pathak, Sunny"
tm1185388,The Turning Point,ts84243,Baby,drama,0.1566,"similar genres: drama; shares cast members: Brando, Chabeli, González, Pacitto, Sastre"
tm1185388,The Turning Point,tm1147890,The Hand of God: Through the Eyes of Sorrentino,documentation,0.0921,shares cast members: Sorrentino
tm1185388,The Turning Point,tm895839,Under the Riccione Sun,romance comedy drama,0.0833,"similar genres: drama; shares cast members: Andrea, Ludovica, Martino, Schiavo"
tm1185388,The Turning Point,ts237773,Curon,scifi drama,0.0823,"similar genres: drama; shares cast members: Di, Filippo, Malatesta, Max"
tm1185388,The Turning Point,ts321084,Framed! A Sicilian Murder Mystery,comedy crime,0.0758,"similar genres: crime; shares cast members: Di, Filippo, Martino"
tm998726,Sentinelle,tm883113,Earth and Blood,action thriller,0.1377,"similar genres: action, thriller; shares cast members: Afonso, Blaise, Carole, Eric, Weyers; same director (Julien Leclercq)"
tm998726,Sentinelle,tm267429,"Surviving Compton: Dre, Suge and Michel'le",drama documentation,0.0605,similar genres: drama
tm998726,Sentinelle,tm331117,Carbone,thriller crime european,0.0565,"similar genres: crime, thriller; shares cast members: Carole, Michel, Sarah"
tm998726,Sentinelle,tm420800,"To Each, Her Own",comedy drama european,0.0545,"similar genres: drama; shares cast members: Guillaume, Michel, Sarah"
tm998726,Sentinelle,tm856375,The Decline,thriller action,0.0544,"similar genres: action, thriller; shares cast members: Guillaume, Marilyn"
ts257873,Dive Club,tm1020520,A Stand Worthy of Men,drama comedy,0.1069,similar genres: drama
ts257873,Dive Club,tm426634,The Day I Lost My Shadow,drama,0.0807,similar genres: drama
ts257873,Dive Club,ts105192,The Unlisted,scifi thriller family,0.0768,"similar genres: family; shares cast members: Madden, Miah"
ts257873,Dive Club,ts279892,Ginny & Georgia,drama comedy,0.0728,similar genres: drama
ts257873,Dive Club,tm436470,No Escape Room,thriller horror,0.0683,"shares cast members: Davis, Kate, Ross"
tm1077201,Stuck Together,tm411467,Dany Boon: Des Hauts-De-France,comedy european,0.3269,"similar genres: comedy; shares cast members: Boon, Dany"
tm1077201,Stuck Together,tm1046969,Myriam Fares: The Journey,documentation music,0.1049,shares cast members: Myriam
tm1077201,Stuck Together,tm372318,The World Is Yours,comedy crime european,0.0553,"similar genres: comedy; shares cast members: Damiens, François, Isabelle, Rose"
tm1077201,Stuck Together,ts225716,Family Business,comedy family,0.0552,"similar genres: comedy; shares cast members: Liliane, Rovère"
tm1077201,Stuck Together,ts83502,Ad Vitam,scifi crime drama,0.0524,"shares cast members: Attal, Yvan"
tm1203307,F*ck Love Too,tm904862,Just Say Yes,comedy romance,0.3449,"similar genres: comedy, romance; shares cast members: Cabau, Delchot, Edwin, Jonker, Juvat, Lisa, Maurits, Nienke, Plas, Westendorp, Yolanthe, van; same director (Aram van de Rest Appie Boudellah)"
tm1203307,F*ck Love Too,tm201906,Belgica,drama european,0.101,shares cast members: Bo
tm1203307,F*ck Love Too,tm1110527,Captain Nova,action family scifi,0.0993,shares cast members: van
tm1203307,F*ck Love Too,tm421437,Anne+,drama,0.0918,shares cast members: van
tm1203307,F*ck Love Too,ts82739,Women of the Night,drama crime,0.0903,"shares cast members: Nienke, van"
tm945448,Vicky and Her Mystery,tm359150,Nothing to Hide,drama comedy european,0.0931,"similar genres: drama, european; shares cast members: Elbaz, Eric, Vincent"
tm945448,Vicky and Her Mystery,tm1055586,Lethal Love,thriller,0.0866,similar description and thematic content
tm945448,Vicky and Her Mystery,ts293814,Sparking Joy with Marie Kondo,drama history reality,0.0759,similar genres: drama; shares cast members: Marie
tm945448,Vicky and Her Mystery,tm407714,I Am Not an Easy Man,fantasy comedy european,0.074,"similar genres: european; shares cast members: Elbaz, Vincent"
tm945448,Vicky and Her Mystery,tm429984,Pachamama,fantasy family animation european,0.0732,"similar genres: european, family; shares cast members: Vincent"
ts296129,Elite Short Stories: Guzmán Caye Rebe,ts296091,Elite Short Stories: Nadia Guzmán,drama romance,0.2601,"similar genres: drama; shares cast members: Bernardeau, Miguel; same director (Dani de la Orden)"
ts296129,Elite Short Stories: Guzmán Caye Rebe,ts315549,Elite Short Stories: Samuel Omar,comedy drama,0.1966,"similar genres: drama; shares cast members: Amorós, Claudia, Georgina, Salas"
ts296129,Elite Short Stories: Guzmán Caye Rebe,tm295177,It's for Your Own Good,comedy european,0.161,"shares cast members: Amorós, Bernardeau, Georgina, Miguel"
ts296129,Elite Short Stories: Guzmán Caye Rebe,ts78305,Elite,thriller drama crime,0.1606,"similar genres: crime, drama, thriller; shares cast members: Amorós, Claudia, Georgina, Salas"
ts296129,Elite Short Stories: Guzmán Caye Rebe,ts315551,Elite Short Stories: Phillipe Caye Felipe,comedy romance drama,0.1234,"similar genres: drama; shares cast members: Amorós, Georgina"
ts331681,Trivia Quest,ts81344,Explained,documentation,0.211,similar description and thematic content
ts331681,Trivia Quest,tm370430,Liberated: The New Sexual Revolution,documentation,0.1659,similar description and thematic content
ts331681,Trivia Quest,tm1161223,Cat Burglar,animation comedy,0.1276,similar genres: animation
ts331681,Trivia Quest,ts312044,Beyblade Burst Surge,animation,0.1199,similar genres: animation
ts331681,Trivia Quest,ts255867,뽀로로 동화나라,animation,0.1199,similar genres: animation
tm1176905,"From Meir, to Meir",tm320756,Tracy Morgan: Staying Alive,comedy,0.118,shares cast members: Morgan
tm1176905,"From Meir, to Meir",ts86994,Serial Killer with Piers Morgan,documentation crime,0.1088,similar genres: documentation; shares cast members: Morgan
tm1176905,"From Meir, to Meir",tm233533,White Girl,drama horror crime,0.1074,similar description and thematic content
tm1176905,"From Meir, to Meir",tm818499,Revenge of the Pontianak,horror romance,0.1027,similar description and thematic content
tm1176905,"From Meir, to Meir",ts189612,Country Queen,drama,0.0945,similar description and thematic content
ts320872,Queer Eye Germany,ts78558,Queer Eye,reality,0.1393,similar genres: reality
ts320872,Queer Eye Germany,ts107963,Restaurants on the Edge,reality,0.1185,similar genres: reality
ts320872,Queer Eye Germany,ts106612,Chicken Soup for the Soul's Being Dad,reality,0.1058,similar genres: reality
ts320872,Queer Eye Germany,ts35244,Tiny House Nation,reality,0.1006,similar genres: reality
ts320872,Queer Eye Germany,ts258169,Holiday Home Makeover with Mr. Christmas,reality,0.092,similar genres: reality
tm1106806,Attack of the Hollywood Clichés!,tm316744,Lucas Brothers: On Drugs,comedy,0.1373,"shares cast members: Keith, Kenneth, Lucas"
tm1106806,Attack of the Hollywood Clichés!,ts42090,Last Chance U,documentation sport,0.1178,"similar genres: documentation; shares cast members: Franklin, John"
tm1106806,Attack of the Hollywood Clichés!,tm154187,Sherlock Holmes,crime thriller action,0.0934,"shares cast members: Andrew, David, James, John, Jonathan, Mark, O'Hara, Robert, Strong, William"
tm1106806,Attack of the Hollywood Clichés!,tm610571,Diamonds in the Sky,drama,0.0908,similar description and thematic content
tm1106806,Attack of the Hollywood Clichés!,tm140389,Paddington,comedy family fantasy animation european,0.0848,"shares cast members: Daniel, David, Harris, Jack, James, Jonathan, Jones, Kenneth, King, Lowe, Lucas, Ross, Smith, William"
ts328317,Alessandro Cattelan: One Simple Question,tm1147890,The Hand of God: Through the Eyes of Sorrentino,documentation,0.2241,similar description and thematic content
ts328317,Alessandro Cattelan: One Simple Question,ts106612,Chicken Soup for the Soul's Being Dad,reality,0.125,similar genres: reality
ts328317,Alessandro Cattelan: One Simple Question,tm991529,The Hand of God,drama,0.1171,shares cast members: Alessandro
ts328317,Alessandro Cattelan: One Simple Question,ts75355,Suburra: Blood on Rome,drama action crime european,0.1165,shares cast members: Alessandro
ts328317,Alessandro Cattelan: One Simple Question,tm1017664,Baggio: The Divine Ponytail,sport drama,0.1045,shares cast members: Alessandro
ts296179,The War Next-door,tm818588,All the Freckles in the World,comedy sport romance,0.0754,"similar genres: comedy; shares cast members: Loreto, Peralta"
ts296179,The War Next-door,tm1020701,La Vocera,documentation,0.0746,"shares cast members: Torres, Vázquez"
ts296179,The War Next-door,ts90280,Yankee,drama crime,0.0725,"shares cast members: Ana, Layevska"
ts296179,The War Next-door,ts87320,Can You Hear Me?,comedy drama,0.0652,similar genres: comedy
ts296179,The War Next-door,ts237239,All For Love,,0.0616,"shares cast members: Ana, Torres"
ts275448,Navillera,ts77474,Mr. Sunshine,drama history romance war action,0.4777,"similar genres: drama; shares cast members: Jo, Kang, Kim, Lee, Park, Shin, Yoon"
ts275448,Navillera,ts85837,SKY Castle,drama,0.4617,"similar genres: drama; shares cast members: Cho, Jo, Jung, Kang, Kim, Kwon, Lee, Park, Song, Yoon"
ts275448,Navillera,tm366972,The Drug King,crime action drama,0.4355,"similar genres: drama; shares cast members: Cho, Jo, Kim, Lee, Na, Park, Song, Yoon"
ts275448,Navillera,tm290444,Pandora,thriller drama action,0.4291,"similar genres: drama; shares cast members: Hong, Jung, Kang, Kim, Lee, Park, Song"
ts275448,Navillera,tm145791,Miss Granny,drama comedy music family fantasy,0.4238,"similar genres: drama, family; shares cast members: In-hwan, Jung, Kim, Lee, Moon-hee, Na, Park"
ts269286,Once Upon a Time... Happily Never After,tm501222,Twin Murders: The Silence of the White City,action crime drama horror thriller european,0.0976,"shares cast members: Asier, Itziar, de"
ts269286,Once Upon a Time... Happily Never After,ts188991,Someone Has to Die,drama thriller crime,0.0957,"shares cast members: Castro, Fuentes, Mariola"
ts269286,Once Upon a Time... Happily Never After,tm462551,"¡Ay, mi madre!",comedy european,0.091,"similar genres: comedy; shares cast members: Fuentes, Mariola, Vega, de"
ts269286,Once Upon a Time... Happily Never After,tm166293,The Blue Umbrella,drama family fantasy comedy,0.0753,"similar genres: comedy, fantasy"
ts269286,Once Upon a Time... Happily Never After,ts108621,Sky Rojo,drama thriller action crime,0.0737,"shares cast members: Asier, Etxeandia"
ts306322,The Unlikely Murderer,tm1087383,JJ+E,drama romance,0.0699,"similar genres: drama; shares cast members: Krepper, Magnus"
ts306322,The Unlikely Murderer,ts240453,Clark,thriller action comedy crime drama,0.0671,"similar genres: crime, drama; shares cast members: Björn, Peter, Viitanen"
ts306322,The Unlikely Murderer,ts314135,VOIR,documentation,0.0613,similar description and thematic content
ts306322,The Unlikely Murderer,tm435836,Mere Pyare Prime Minister,drama,0.0611,similar genres: drama
ts306322,The Unlikely Murderer,ts256007,Love & Anarchy,comedy drama romance,0.0581,similar genres: drama; shares cast members: Björn
tm1119136,Game Changer,ts345976,The Boss Baby: Back in the Crib,animation comedy family fantasy,0.0678,similar genres: comedy
tm1119136,Game Changer,tm164353,Singham,drama action crime,0.0666,"similar genres: crime, drama"
